계획,이수구분(주전공),이수구분(다전공),공학인증,교과영역,과목번호,과목명,수강유의사항,강좌유형정보,분반,교수명,개설학과,시간/학점(설계),수강인원,여석,강의시간(강의실),과정,수강대상
,전필-전기,복선-전기/부선-전기,,,2150436602,전기전자종합설계,나,,,임성훈,전기공학부,4.0/3.0,0,25,"월 13:30-14:20 (형남공학관 05517-임성훈)
월 14:30-15:20 (형남공학관 05517-임성훈)
화 13:30-14:20 (형남공학관 05517-임성훈)
화 14:30-15:20 (형남공학관 05517-임성훈)",학사과정,4학년 전기
,전필-전기,복선-전기/부선-전기,,,2150436603,전기전자종합설계,다,,,박종후,전기공학부,4.0/3.0,0,25,"수 10:00-10:50 (형남공학관 05517-박종후)
수 11:00-11:50 (형남공학관 05517-박종후)
금 13:30-14:20 (형남공학관 05517-박종후)
금 14:30-15:20 (형남공학관 05517-박종후)",학사과정,4학년 전기
,전필-전기,복선-전기/부선-전기,,,2150436604,전기전자종합설계,라,,,배원규,전기공학부,4.0/3.0,0,25,"월 16:30-17:20 (형남공학관 05517-배원규)
월 17:30-18:20 (형남공학관 05517-배원규)
화 16:30-17:20 (형남공학관 05517-배원규)
화 17:30-18:20 (형남공학관 05517-배원규)",학사과정,4학년 전기
,전필-전기,복선-전기/부선-전기,,,2150436605,전기전자종합설계,마,,,박병권,전기공학부,4.0/3.0,0,25,"수 13:30-14:20 (형남공학관 05517-박병권)
수 14:30-15:20 (형남공학관 05517-박병권)
금 10:30-11:20 (형남공학관 05517-박병권)
금 11:30-12:20 (형남공학관 05517-박병권)",학사과정,4학년 전기
,전필-전기,복선-전기/부선-전기,,,2150436606,전기전자종합설계,바,,,김선제,전기공학부,4.0/3.0,0,25,"월 10:30-11:20 (형남공학관 05517-김선제)
월 11:30-12:20 (형남공학관 05517-김선제)
목 13:30-14:20 (형남공학관 05517-김선제)
목 14:30-15:20 (형남공학관 05517-김선제)",학사과정,4학년 전기
,전선-화공,복선-화공/부선-화공/융필-에너지공학융합,,,2150077401,전기화학에너지공학,,"영·한혼합
EL+",,박경원,화학공학과,3.0/3.0,0,40,"화 10:30-11:45 (문화관 03308-박경원)
화 12:00-13:15 (문화관 03308-박경원)",학사과정,"4학년 화공, 에너지공학융합"
,전선-화공,복선-화공/부선-화공/융필-에너지공학융합,,,2150077402,전기화학에너지공학,,"영·한혼합
EL+",,박경원,화학공학과,3.0/3.0,0,40,"화 15:00-16:15 (형남공학관 05102-박경원)
화 16:30-17:45 (형남공학관 05102-박경원)",학사과정,"4학년 화공, 에너지공학융합"
,전선-전기,복선-전기/부선-전기/융선-에너지공학융합,,,2150553101,전력IT및배전공학,,,,김재철,전기공학부,3.0/3.0,0,40,"수 13:30-14:45 (형남공학관 05322 (임경희강의실)-김재철)
목 16:30-17:45 (형남공학관 05322 (임경희강의실)-김재철)",학사과정,"4학년 전기,에너지공학융합"
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상,,,2150564501,전자무역과무역법규,,,,허해관,글로벌통상학과,3.0/3.0,0,40,화 목 12:00-13:15 (숭덕경상관 02111-허해관),학사과정,4학년 글로벌통상
,전선-신소재,복선-신소재/부선-신소재,,,2150149701,정보디스플레이공학,,EL+,,박민호,신소재공학과,3.0/3.0,0,40,"화 15:00-16:15 (형남공학관 05321 (조춘구강의실)-박민호)
목 13:30-14:45 (형남공학관 05113-박민호)",학사과정,4학년 신소재
,전선-AI소프트웨어/전선-AI융합/전선-소프트,복선-AI소프트/부선-AI소프트/융필-정보보호융합,,,2150168201,정보보호프로젝트1,,EL+,,조해현,AI소프트웨어학부,3.0/3.0,0,50,"월 12:00-13:15 (정보과학관 21304-조해현)
월 13:30-14:45 (정보과학관 21304-조해현)",학사과정,"4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-경영학부,복선-경영학부/부선-경영학부/융선-사회적기업혁신융합,,,2150340201,조직개발론,,,,조정철,경영학부,3.0/3.0,0,40,"월 15:00-16:15 (교육관 06301-조정철)
월 16:30-17:45 (교육관 06301-조정철)",학사과정,"4학년 경영학부, 사회적기업혁신융합"
,전선-경영학부,복선-경영학부/부선-경영학부/융선-사회적기업혁신융합,,,2150340202,조직개발론,,EL+,,유희재,경영학부,3.0/3.0,0,40,"금 12:00-13:15 (교육관 06303-유희재)
금 13:30-14:45 (교육관 06303-유희재)",학사과정,"4학년 경영학부, 사회적기업혁신융합"
,전선-영화예술,,,,2150040201,졸업공연-무대실습, ( '졸업공연-연출스타일분석' 같이 수강 신청 필수! ),,,최규화,예술창작학부 영화예술전공,3.0/3.0,0,40,"목 10:00-11:15 (미래관 20107-최규화)
목 11:30-12:45 (미래관 20107-최규화)",학사과정,4학년 영화예술전공 (대상외수강제한)
,전선-영화예술,,,,2150032001,졸업공연-연출스타일분석, ( '졸업공연-무대실습' 같이 수강 신청 필수! ) ( 여름 방학동안 진행. 학기 중 실제 수업은 '졸업공연-무대실습' 시간에만! ),,,최규화,예술창작학부 영화예술전공,3.0/3.0,0,40,"목 18:00-19:15 (베어드홀 01102 (한덕우강의실)-최규화)
목 19:30-20:45 (베어드홀 01102 (한덕우강의실)-최규화)",학사과정,4학년 영화예술전공 (대상외수강제한)
,전필-신소재,복선-신소재,,,2150800801,졸업논문1,가,,,정재우,신소재공학과,1.0/1.0,0,40,수 18:00-18:50 (형남공학관 05321 (조춘구강의실)-정재우),학사과정,4학년 신소재
,전필-신소재,복선-신소재,,,2150800802,졸업논문1,나,,,신근영,신소재공학과,1.0/1.0,0,40,수 18:00-18:50 (형남공학관 05322 (임경희강의실)-신근영),학사과정,4학년 신소재
,전필-신소재,복선-신소재,,,2150800803,졸업논문1,다,,,신재만,신소재공학과,1.0/1.0,0,40,수 18:00-18:50 (형남공학관 05102-신재만),학사과정,4학년 신소재
,전필-신소재,복선-신소재,,,2150800804,졸업논문1,라,,,최지호,신소재공학과,1.0/1.0,0,40,수 18:00-18:50 (미래관 20303-최지호),학사과정,4학년 신소재
,전선-영화예술,,,,2150031901,졸업작품 WS1, ( '졸업작품WS2' 같이 수강 신청 필수! ),,,최익환,예술창작학부 영화예술전공,3.0/3.0,0,40,"화 12:00-13:15 (조만식기념관 12201-최익환)
화 13:30-14:45 (조만식기념관 12201-최익환)",학사과정,4학년 영화예술전공 (대상외수강제한)
,전선-영화예술,,,,2150032401,졸업작품 WS2, ( '졸업작품WS1' 같이 수강 신청 필수! ) ( 여름 방학동안 진행. 학기 중 실제 수업은 '졸업작품WS1' 시간에만! ),,,가성문,예술창작학부 영화예술전공,3.0/3.0,0,40,"화 18:00-19:15 (베어드홀 01103-가성문)
화 19:30-20:45 (베어드홀 01103-가성문)",학사과정,4학년 영화예술전공 (대상외수강제한)
,전선-글로벌미디어,복선-글로벌미디어/부선-글로벌미디어,,,2150509401,졸업프로젝트,가,,,이정진,글로벌미디어학부,3.0/3.0,0,55,"수 18:00-19:15 (정보과학관 21501-이정진)
수 19:30-20:45 (정보과학관 21501-이정진)",학사과정,4학년 글로벌미디어
,전선-글로벌미디어,복선-글로벌미디어/부선-글로벌미디어,,,2150509402,졸업프로젝트,나,,,이정진,글로벌미디어학부,3.0/3.0,0,55,"목 18:00-19:15 (정보과학관 21501-이정진)
목 19:30-20:45 (정보과학관 21501-이정진)",학사과정,4학년 글로벌미디어
,전선-화공,복선-화공/부선-화공,,,2150655401,종합설계1,,"영·한혼합
EL+",,엄기원,화학공학과,3.0/3.0,0,40,"월 15:00-16:15 (문화관 03308-엄기원)
월 16:30-17:45 (문화관 03308-엄기원)",학사과정,4학년 화공
,전선-중문,복선-중문/부선-중문,,,2150500601,중국어로보는사회,,,,정진강,중어중문학과,3.0/3.0,0,40,"월 12:00-13:15 (진리관 11307-정진강)
금 13:30-14:45 (진리관 11307-정진강)",학사과정,4학년 중문
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상/융선-동아시아경제통상,,,2150620102,중국지역투자실무,,EL+,,구기보,글로벌통상학과,3.0/3.0,0,40,월 수 16:30-17:45 (문화관 03309-구기보),학사과정,4학년 글로벌통상
,전선-글로벌통상,복선-글로벌통상/부선-글로벌통상/융선-동아시아경제통상,,,2150620103,중국지역투자실무,,,,최용민,글로벌통상학과,3.0/3.0,0,40,"목 13:30-14:45 (교육관 06302-최용민)
목 15:00-16:15 (교육관 06302-최용민)",학사과정,4학년 글로벌통상
,전선-벤처중소,복선-벤처중소/부선-벤처중소,,,2150685101,중소기업시장조사론,,,,김봉석,벤처중소기업학과,3.0/3.0,0,40,"화 13:30-14:45 (숭덕경상관 02112 (PC실습실)-김봉석)
화 15:00-16:15 (숭덕경상관 02112 (PC실습실)-김봉석)",학사과정,4학년 벤처중소
,전선-중문,복선-중문/부선-중문,,,2150316201,중한번역실습1,,EL+,,김봉연,중어중문학과,3.0/3.0,0,40,월 수 10:30-11:45 (진리관 11307-김봉연),학사과정,4학년 중문
,전선-물리,복선-물리/부선-물리,,,2150125701,차세대반도체(캡스톤),,EL+,,오홍석,물리학과,3.0/3.0,0,40,"수 15:00-16:15 (조만식기념관 12201-오홍석)
수 16:30-17:45 (조만식기념관 12201-오홍석)",학사과정,4학년 물리
,전선-영문,,,,2150021601,창의적문제해결(캡스톤디자인),,,,최정선,영어영문학과,3.0/3.0,0,40,"금 10:30-11:45 (미래관 20201-최정선)
금 12:00-13:15 (미래관 20201-최정선)",학사과정,4학년 영문
,전선-정보사회,,,,2150037101,창의적문제해결(캡스톤디자인),,캡스톤디자인,,백경민,정보사회학과,3.0/3.0,0,40,"월 13:30-14:45 (진리관 11305-백경민)
수 15:00-16:15 (조만식기념관 12530 (경제학과겸임교수강의실)-백경민)",학사과정,4학년 정보사회
,전선-화학,복선-화학/부선-화학,,,2150077101,창의적문제해결(캡스톤디자인),,,,김자헌,화학과,3.0/3.0,0,40,"금 10:30-11:45 (문화관 03208-김자헌)
금 12:00-13:15 (문화관 03208-김자헌)",학사과정,4학년 화학
,전선-경제,,,,2150077201,창의적문제해결(캡스톤디자인),,,,서준식,경제학과,3.0/3.0,0,40,"화 10:30-11:45 (숭덕경상관 02109-서준식)
화 12:00-13:15 (숭덕경상관 02109-서준식)",학사과정,"4학년 경제 ,금융경제"
,전선-불문,복선-불문/부선-불문/융선-뉴미디어콘텐츠융합,,,2150389801,초현실주의와현대시,,,,이필은,불어불문학과,3.0/3.0,0,40,수 금 13:30-14:45 (미래관 20301-이필은),학사과정,"4학년 불문,뉴미디어콘텐츠"
,교선,,,"[‘23이후]자기개발·진로탐색
['20,'21~'22]공동체/리더십,숭실품성-자기계발과진로탐색
['19]균형교양-사회과학(사회/역사)
['16-'18]실용교양(자기개발과진로탐색)
['15이전]학문과진로탐색(실용-생활)",2150631101,취업과경력개발,,,,박윤희,교양교육운영팀,2.0/2.0,0,80,"월 13:00-13:50 (형남공학관 05115-박윤희)
월 14:00-14:50 (형남공학관 05115-박윤희)",학사과정,"4학년 전체
5학년 전체 (대상외수강제한)"
,교선,,,"[‘23이후]자기개발·진로탐색
['20,'21~'22]공동체/리더십,숭실품성-자기계발과진로탐색
['19]균형교양-사회과학(사회/역사)
['16-'18]실용교양(자기개발과진로탐색)
['15이전]학문과진로탐색(실용-생활)",2150631102,취업과경력개발,,,,박윤희,교양교육운영팀,2.0/2.0,0,80,"화 10:00-10:50 (형남공학관 05115-박윤희)
화 11:00-11:50 (형남공학관 05115-박윤희)",학사과정,"4학년 전체
5학년 전체 (대상외수강제한)"
,교선,,,"[‘23이후]자기개발·진로탐색
['20,'21~'22]공동체/리더십,숭실품성-자기계발과진로탐색
['19]균형교양-사회과학(사회/역사)
['16-'18]실용교양(자기개발과진로탐색)
['15이전]학문과진로탐색(실용-생활)",2150631103,취업과경력개발,,,,박윤희,교양교육운영팀,2.0/2.0,0,80,"화 13:00-13:50 (형남공학관 05115-박윤희)
화 14:00-14:50 (형남공학관 05115-박윤희)",학사과정,"4학년 전체
5학년 전체 (대상외수강제한)"
,전선-AI소프트웨어/전선-AI융합/전선-소프트,복선-AI소프트/복선-AI융합/복선-소프트/부선-AI소프트/부선-AI융합,인선-소프트공인증,,2150167501,캡스톤디자인,가,,,이강희,AI소프트웨어학부,3.0/3.0,0,0,"수 13:30-14:45 (정보과학관 21206-이강희)
수 15:00-16:15 (정보과학관 21206-이강희)",학사과정,"4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-AI소프트웨어/전선-AI융합/전선-소프트,복선-AI소프트/복선-AI융합/복선-소프트/부선-AI소프트/부선-AI융합,인선-소프트공인증,,2150167502,캡스톤디자인,나,,,최종수,AI소프트웨어학부,3.0/3.0,0,0,월 수 16:30-17:45 (문화관 03307-최종수),학사과정,"4학년 AI소프트웨어학부, 소프트웨어학부, AI융합학부"
,전선-실내건축,복선-실내건축/부선-실내건축,,,2150483901,컨스트럭션디테일링,,,,,건축학부,3.0/3.0,0,40,"목 15:00-16:15 (문화관 03111 (토론식강의실)-)
목 16:30-17:45 (문화관 03111 (토론식강의실)-)",학사과정,4학년 실내건축
,전선-컴퓨터,복선-컴퓨터,,,2150604601,컴퓨터공학특강1,,EL+,,최중규,컴퓨터학부,2.0/2.0,0,50,"금 10:30-11:20 (정보과학관 21202 (이준호강의실)-최중규)
금 11:30-12:20 (정보과학관 21202 (이준호강의실)-최중규)",학사과정,4학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터,,,2150175701,컴퓨터그래픽스및AI응용,가,,,이정진,컴퓨터학부,3.0/3.0,0,50,화 금 13:30-14:45 (정보과학관 21203 (김재상강의실)-이정진),학사과정,4학년 컴퓨터
,전선-컴퓨터,복선-컴퓨터,,,2150175702,컴퓨터그래픽스및AI응용,나,,,이정진,컴퓨터학부,3.0/3.0,0,50,화 금 15:00-16:15 (정보과학관 21203 (김재상강의실)-이정진),학사과정,4학년 컴퓨터
,전선-차세대반도체,복선-차세대/부선-차세대/심선-차세대반도체심화/연선-차세대반도체연계/융선-차세대반도체융합,,,2150129501,컴퓨터를활용한리소그래피,,"대면+녹화
EL+",,홍지석,차세대반도체학과,3.0/3.0,0,40,수 15:00-16:15 (조만식기념관 12427-홍지석),학사과정,4학년 전체
,전선-경영학부,복선-경영학부/부선-경영학부/융선-ICT유통물류융합,,,2150035701,컴퓨터재무분석,,영·한혼합,,최수정,경영학부,3.0/3.0,0,40,월 수 12:00-13:15 (숭덕경상관 02207-최수정),학사과정,"4학년 경영학부, ICT유통물류융합"
,전선-IT융합,복선-IT융합/부선-IT융합,,,2150685201,클라우드융합,,,,김영한,전자정보공학부 IT융합전공,3.0/3.0,0,40,"월 15:00-16:15 (형남공학관 05104 (김낙경강의실)-김영한)
수 15:00-16:15 (형남공학관 05104 (김낙경강의실)-김영한)",학사과정,4학년 IT융합전공
,전선-금융경제,복선-금융경제/부선-금융경제,,,2150693401,투자심리와행동경제학,,,,,금융경제학과,3.0/3.0,0,50,"수 19:30-20:45 (숭덕경상관 02108-)
수 21:00-22:15 (숭덕경상관 02108-)",학사과정,4학년 금융경제(경제학과) (대상외수강제한)
,전선-건축학,,,,2150613501,특수구조시스템설계론,,EL+,,김종락,건축학부,3.0/3.0,0,40,"화 15:00-16:15 (형남공학관 05630-B-김종락)
화 16:30-17:45 (형남공학관 05630-B-김종락)",학사과정,4학년 건축학
,전선-경영학부,복선-경영학부/부선-경영학부,,,2150820101,파생상품투자,,,,김영성,경영학부,3.0/3.0,0,40,"월 18:00-19:15 (숭덕경상관 02207-김영성)
월 19:30-20:45 (숭덕경상관 02207-김영성)",학사과정,4학년 경영학부
,전선-평생교육,복선-평생교육/부선-평생교육,,,2150616001,평생교육실습,,,,전주성,평생교육학과,3.0/3.0,0,40,"월 09:00-10:15 (진리관 11302-전주성)
월 10:30-11:45 (진리관 11302-전주성)",학사과정,4학년 평생교육
,전선-불문,복선-불문/부선-불문,,,2150390101,프랑스영화와시사,,,,Stephanie Tome Garnier,불어불문학과,3.0/3.0,0,40,"월 12:00-13:15 (미래관 20301-Stephanie Tome Garnier)
금 10:30-11:45 (미래관 20301-Stephanie Tome Garnier)",학사과정,4학년 불문
,전선-경영학부,복선-경영학부/부선-경영학부,,,2150433401,프로세스관리,,,,조인수,경영학부,3.0/3.0,0,40,"화 13:30-14:45 (백마관 07217 (PC실습실)-조인수)
목 15:00-16:15 (숭덕경상관 02208-조인수)",학사과정,4학년 경영학부
,전선-경영학부,복선-경영학부/부선-경영학부,,,2150433402,프로세스관리,,,,전정우,경영학부,3.0/3.0,0,40,"수 15:00-16:15 (교육관 06301-전정우)
수 16:30-17:45 (교육관 06301-전정우)",학사과정,4학년 경영학부
